"Client","Beneficiary Name","Transaction #","Bank Confirmaton ID","Transaction ID","Destination Currency","Destination Amount","Local Conversion Currency","Batch","Status","USD Value","Uploaded Date","Stage_2_Approved","Compliance Cleared","PG_PROCESSING","MANUAL_PG","SENT_TO_BANK","Error-Sub Status","Error Description","Paid","Returned","Cancelled"
"Aseem Label","PairTest","USS84","PY10116723","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS83","PY10116722","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS82","PY10116721","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS81","PY10116720","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS80","PY10116719","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS79","PY10116718","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS78","PY10116717","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS77","PY10116716","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS76","PY10116715","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS75","PY10116714","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS74","PY10116713","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS73","PY10116712","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS72","PY10116711","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS71","PY10116710","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS70","PY10116709","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS69","PY10116708","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS68","PY10116707","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS67","PY10116706","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS66","PY10116705","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS65","PY10116704","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS64","PY10116703","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS63","PY10116702","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:35","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS62","PY10116701","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS61","PY10116700","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS60","PY10116699","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS59","PY10116698","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS58","PY10116697","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS57","PY10116696","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS56","PY10116695","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS55","PY10116694","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS54","PY10116693","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS53","PY10116692","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS52","PY10116691","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS51","PY10116690","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS50","PY10116689","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS49","PY10116688","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS48","PY10116687","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS47","PY10116686","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS46","PY10116685","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS45","PY10116684","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS44","PY10116683","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS43","PY10116682","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS42","PY10116681","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS41","PY10116680","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS40","PY10116679","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS39","PY10116678","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS38","PY10116677","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS37","PY10116676","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS36","PY10116675","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS35","PY10116674","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS33","PY10116672","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS32","PY10116671","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS31","PY10116670","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS30","PY10116669","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS29","PY10116668","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS28","PY10116667","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS27","PY10116666","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS26","PY10116665","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS25","PY10116664","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS24","PY10116663","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS23","PY10116662","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS22","PY10116661","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS21","PY10116660","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS20","PY10116659","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS19","PY10116658","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS18","PY10116657","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS16","PY10116655","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS15","PY10116654","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS14","PY10116653","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS13","PY10116652","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS12","PY10116651","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS11","PY10116650","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS10","PY10116649","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS9","PY10116648","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS8","PY10116647","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS7","PY10116646","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS6","PY10116645","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS5","PY10116644","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS4","PY10116643","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS3","PY10116642","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:34","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS2","PY10116641","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:33","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS1","PY10116640","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",10,"25/07/2017 10:59:33","25/07/2017 11:00:32","","","","",,,"","",""
"Aseem Label","PairTest","USS34","PY10116673","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:59:34","","","","","","DATA ERROR","Validation Error: ACH CODE is required in routing code for USD payments in USA.<br>","","",""
"Aseem Label","PairTest","USS17","PY10116656","","USD","10.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:59:34","","","","","","DATA ERROR","Validation Error: ACH CODE is required in routing code for USD payments in USA.<br>","","",""
"Aseem Label","PairTest","CXX97","PY10116638","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","25/07/2017 10:57:19","25/07/2017 10:57:19","25/07/2017 10:57:19","",,,"","",""
"Aseem Label","PairTest","CXX98","PY10116639","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","","","","",,,"","",""
"Aseem Label","PairTest","CXX96","PY10116637","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","","","","",,,"","",""
"Aseem Label","PairTest","CXX95","PY10116636","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","","","","",,,"","",""
"Aseem Label","PairTest","CXX94","PY10116635","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","","","","",,,"","",""
"Aseem Label","PairTest","CXX93","PY10116634","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","","","","",,,"","",""
"Aseem Label","PairTest","CXX92","PY10116633","","AUD","10.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",7.92,"25/07/2017 10:54:19","25/07/2017 10:54:54","","","","",,,"","",""
